Model Year,Division,Carline,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Trans Desc,# Gears,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. 
2013,TOYOTA,VENZA,4,Auto(S6),20,26,23,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,TOYOTA,VENZA,6,Auto(S6),19,26,22,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2400,2400
2013,Volkswagen,TIGUAN,4,Auto(S6),21,26,23,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2013,Volkswagen,TIGUAN,4,Manual(M6),18,26,21,Manual,6,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),MPG,2700,2700
2013,"Volvo Cars of North America, LLC",XC60 FWD,6,Auto(S6),19,25,21,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,"Volvo Cars of North America, LLC",XC70 FWD,6,Auto(S6),19,25,21,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Acura,MDX 4WD,6,Auto(S6),16,21,18,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3150,3150
2013,Acura,RDX 4WD,6,Auto(S6),19,27,22,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2600,2600
2013,Acura,ZDX 4WD,6,Auto(S6),16,23,19,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3000,3000
2013,Audi,Q5,4,Auto(S8),20,28,23,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2013,Audi,Q5,4,Auto(S8),20,28,23,Semi-Automatic,8,All Wheel Drive,85,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2013,Audi,Q5,6,Auto(S8),18,26,21,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2700,2700
2013,Audi,Q5 Hybrid,4,Auto(S8),24,30,26,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2200,2200
2013,BMW,X3 xDrive28i,4,Auto(S8),21,28,24,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2400,2400
2013,BMW,X3 xDrive35i,6,Auto(S8),19,26,21,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2700,2700
2013,Buick,ENCORE AWD,4,Auto(S6),23,30,26,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2013,Chevrolet,CAPTIVA AWD,6,Auto(A6),16,22,18,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Chevrolet,EQUINOX AWD,4,Auto(A6),20,29,23,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,Chevrolet,EQUINOX AWD,4,Auto(A6),20,29,23,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,Chevrolet,EQUINOX AWD,6,Auto(A6),16,23,19,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Chevrolet,EQUINOX AWD,6,Auto(A6),16,23,19,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Dodge,Journey AWD,6,Auto(A6),16,24,19,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Ford,EDGE AWD,6,Auto(S6),18,25,21,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Ford,EDGE AWD,6,Auto(S6),18,25,21,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Ford,EDGE AWD,6,Auto(S6),17,23,19,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Ford,ESCAPE AWD,4,Auto(S6),22,30,25,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2013,Ford,ESCAPE AWD,4,Auto(S6),21,28,24,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2200,2200
2013,GMC,TERRAIN AWD,4,Auto(A6),20,29,23,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,GMC,TERRAIN AWD,4,Auto(A6),20,29,23,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,GMC,TERRAIN AWD,6,Auto(A6),16,23,19,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,GMC,TERRAIN AWD,6,Auto(A6),16,23,19,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Honda,CROSSTOUR 4WD,6,Auto(S6),19,28,22,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2400,2400
2013,Honda,CR-V 4WD,4,Auto(A5),22,30,25,Automatic,5,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2013,HYUNDAI MOTOR COMPANY,SANTA FE 4WD,6,Auto(A6),18,24,20,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,4,Auto(A6),19,24,21,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,HYUNDAI MOTOR COMPANY,Santa Fe Sport 4WD,4,Auto(A6),20,26,22,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2400,2400
2013,HYUNDAI MOTOR COMPANY,TUCSON 4WD,4,Auto(A6),20,27,23,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,HYUNDAI MOTOR COMPANY,TUCSON 4WD,4,Manual(M6),19,25,21,Manual,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,INFINITI,FX37 AWD,6,Auto(S7),16,22,18,Semi-Automatic,7,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,3150,3150
2013,INFINITI,FX50 AWD,8,Auto(S7),14,20,16,Semi-Automatic,7,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,3550,3550
2013,INFINITI,JX35 AWD,6,Auto(AV-S6),18,23,20,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2850,2850
2013,Jeep,Compass 4WD,4,Auto(AV),20,23,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Jeep,Compass 4WD,4,Auto(AV),21,26,23,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,Jeep,Compass 4WD,4,Manual(M5),22,28,24,Manual,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2200,2200
2013,Jeep,Patriot 4WD,4,Auto(AV),20,23,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Jeep,Patriot 4WD,4,Auto(AV),21,26,23,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,Jeep,Patriot 4WD,4,Manual(M5),22,28,24,Manual,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2200,2200
2013,Jeep,Wrangler 4WD,6,Auto(A5),17,21,18,Automatic,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Jeep,Wrangler 4WD,6,Manual(M6),17,21,18,Manual,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Jeep,Wrangler Unlimited 4WD,6,Auto(A5),16,20,18,Automatic,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Jeep,Wrangler Unlimited 4WD,6,Manual(M6),16,21,18,Manual,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,KIA MOTORS CORPORATION,SORENTO 4WD,4,Auto(A6),21,27,23,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,KIA MOTORS CORPORATION,SORENTO 4WD,4,Auto(A6),20,26,22,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2400,2400
2013,KIA MOTORS CORPORATION,SORENTO 4WD,6,Auto(A6),18,24,20,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,KIA MOTORS CORPORATION,SPORTAGE 4WD,4,Auto(A6),20,25,22,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2400,2400
2013,KIA MOTORS CORPORATION,SPORTAGE 4WD,4,Auto(A6),20,27,23,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,KIA MOTORS CORPORATION,SPORTAGE 4WD,4,Manual(M6),19,25,21,Manual,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Land Rover,LR2,4,Auto(S6),17,24,20,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2850,2850
2013,Land Rover,Range Rover Evoque,4,Auto(S6),20,28,23,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,2500,2500
2013,LEXUS,RX 350 AWD,6,Auto(S6),18,24,20,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,LEXUS,RX 350 AWD,6,Auto(S8),18,26,21,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,LEXUS,RX 450h AWD,6,Auto(AV-S6),30,28,29,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,10,Gasoline (Premium Unleaded Required),MPG,1950,1950
2013,Lincoln,MKT AWD,6,Auto(S6),16,23,18,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Lincoln,MKX AWD,6,Auto(S6),17,23,19,Semi-Automatic,6,All Wheel Drive,15,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,MAZDA,CX-5 4WD,4,Auto(S6),25,31,28,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2013,MAZDA,CX-9 4WD,6,Auto(S6),16,22,18,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Mercedes-Benz,GLK 250 BLUETEC 4MATIC,4,Auto(A7),24,33,28,Automatic,7,4-Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,2050,2050
2013,Mercedes-Benz,GLK 350 4MATIC,6,Auto(A7),19,24,21,Automatic,7,4-Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2700,2700
2013,Mercedes-Benz,GLK 350 4MATIC,6,Auto(A7),19,24,21,Automatic,7,4-Wheel Drive,15,Gasoline (Premium Unleaded Required),MPG,2700,2700
2013,Mitsubishi Motors Corporation,OUTLANDER 4WD,4,Auto(AV-S6),22,27,24,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2200,2200
2013,Mitsubishi Motors Corporation,OUTLANDER 4WD,6,Auto(S6),19,25,21,Semi-Automatic,6,4-Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2700,2700
2013,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,4,Auto(AV-S6),24,29,26,Selectable Continuously Variable (e.g. CVT with paddles),6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2013,NISSAN,MURANO AWD,6,Auto(AV),18,23,20,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,NISSAN,MURANO CrossCabriolet,6,Auto(AV),17,22,19,Continuously Variable,1,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3000,3000
2013,NISSAN,PATHFINDER 4WD,6,Auto(AV),19,25,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,NISSAN,ROGUE AWD,4,Auto(AV),22,27,24,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2200,2200
2013,NISSAN,XTERRA 4WD,6,Auto(A5),15,20,17,Automatic,5,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,NISSAN,XTERRA 4WD,6,Manual(M6),16,20,17,Manual,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,Subaru,FORESTER AWD,4,Auto(S4),21,27,23,Semi-Automatic,4,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,Subaru,FORESTER AWD,4,Auto(S4),19,24,21,Semi-Automatic,4,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2700,2700
2013,Subaru,FORESTER AWD,4,Manual(M5),21,27,23,Manual,5,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,Subaru,OUTBACK AWD,4,Auto(AV),24,30,26,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2013,Subaru,OUTBACK AWD,4,Manual(M6),21,28,24,Manual,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2200,2200
2013,Subaru,OUTBACK AWD,6,Auto(S5),18,25,20,Semi-Automatic,5,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,Subaru,TRIBECA AWD,6,Auto(S5),16,21,18,Semi-Automatic,5,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Subaru,XV CROSSTREK AWD,4,Auto(AV),25,33,28,Continuously Variable,1,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,1900,1900
2013,Subaru,XV CROSSTREK AWD,4,Manual(M5),23,30,26,Manual,5,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2050,2050
2013,Suzuki,GRAND VITARA 4WD,4,Auto(A4),19,23,20,Automatic,4,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,TOYOTA,FJ CRUISER 4WD,6,Auto(A5),17,20,18,Automatic,5,Part-time 4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,TOYOTA,FJ CRUISER 4WD,6,Manual(M6),15,18,16,Manual,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,3350,3350
2013,TOYOTA,HIGHLANDER 4WD,6,Auto(S5),17,22,19,Semi-Automatic,5,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,TOYOTA,RAV4 AWD,4,Auto(S6),22,29,25,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2013,TOYOTA,RAV4 Limited AWD,4,Auto(S6),22,29,25,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2150,2150
2013,TOYOTA,VENZA AWD,4,Auto(S6),20,26,22,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2400,2400
2013,TOYOTA,VENZA AWD,6,Auto(S6),18,25,21,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Volkswagen,TIGUAN 4MOTION,4,Auto(S6),20,26,23,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,2500,2500
2013,"Volvo Cars of North America, LLC",XC60 AWD,6,Auto(S6),17,23,20,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,"Volvo Cars of North America, LLC",XC60 AWD,6,Auto(S6),18,24,20,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,"Volvo Cars of North America, LLC",XC70 AWD,6,Auto(S6),17,23,20,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,"Volvo Cars of North America, LLC",XC70 AWD,6,Auto(S6),18,24,20,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,Buick,ENCLAVE FWD,6,Auto(A6),17,24,19,Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Cadillac,ESCALADE 2WD,8,Auto(A6),14,18,16,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3350,3350
2013,Cadillac,ESCALADE 2WD HYBRID,8,Auto(AV),20,23,21,Continuously Variable,1,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Cadillac,ESCALADE ESV 2WD,8,Auto(A6),14,18,16,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3350,3350
2013,Cadillac,SRX 2WD,6,Auto(S6),17,24,19,Semi-Automatic,6,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Chevrolet,C1500 AVALANCHE 2WD,8,Auto(A6),15,21,17,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,Chevrolet,C1500 SUBURBAN 2WD,8,Auto(A6),15,21,17,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,Chevrolet,C1500 TAHOE 2WD,8,Auto(A6),15,21,17,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,Chevrolet,C1500 TAHOE 2WD HYBRID,8,Auto(AV),20,23,21,Continuously Variable,1,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Chevrolet,C2500 SUBURBAN 2WD,8,Auto(A6),10,16,12,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,4450,4450
2013,Chevrolet,TRAVERSE FWD,6,Auto(A6),17,24,19,Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Dodge,Durango 2WD,6,Auto(A5),16,23,19,Automatic,5,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Dodge,Durango 2WD,8,Auto(A6),14,20,16,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Mid Grade Unleaded Recommended),MPG,3400,3400
2013,Ford,EXPEDITION 2WD FFV,8,Auto(A6),14,20,16,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3350,3350
2013,Ford,EXPLORER FFV 2WD,6,Auto(S6),17,24,20,Semi-Automatic,6,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,Ford,EXPLORER FWD,4,Auto(A6),20,28,23,Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,2300,2300
2013,Ford,EXPLORER FWD,6,Auto(S6),17,24,20,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,Ford,FLEX FWD,6,Auto(S6),18,25,20,Semi-Automatic,6,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),MPG,2650,2650
2013,GMC,ACADIA FWD,6,Auto(A6),17,24,19,Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,GMC,C1500 YUKON 2WD,8,Auto(A6),15,21,17,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,GMC,C1500 YUKON 2WD,8,Auto(A6),14,18,16,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3350,3350
2013,GMC,C1500 YUKON 2WD HYBRID,8,Auto(AV),20,23,21,Continuously Variable,1,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,GMC,C1500 YUKON XL 2WD,8,Auto(A6),15,21,17,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,GMC,C1500 YUKON XL 2WD,8,Auto(A6),14,18,16,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3350,3350
2013,GMC,C2500 YUKON XL 2WD,8,Auto(A6),10,16,12,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,4450,4450
2013,INFINITI,QX56 2WD,8,Auto(S7),14,20,16,Semi-Automatic,7,"2-Wheel Drive, Rear",10,Gasoline (Premium Unleaded Recommended),MPG,3550,3550
2013,Jeep,Grand Cherokee 2WD,6,Auto(A5),17,23,19,Automatic,5,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Jeep,Grand Cherokee 2WD,8,Auto(A6),14,20,16,Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Mid Grade Unleaded Recommended),MPG,3400,3400
2013,Lincoln,NAVIGATOR 2WD FFV,8,Auto(A6),14,20,16,Automatic,6,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3350,3350
2013,Mercedes-Benz,ML 350,6,Auto(A7),18,23,20,Automatic,7,"2-Wheel Drive, Rear",15,Gasoline (Premium Unleaded Required),MPG,2850,2850
2013,NISSAN,ARMADA 2WD,8,Auto(A5),13,19,15,Automatic,5,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,3550,3550
2013,NISSAN,ARMADA 2WD,8,Auto(A5),12,19,15,Automatic,5,"2-Wheel Drive, Rear",85,Gasoline (Regular Unleaded Recommended),MPG,3550,3550
2013,TOYOTA,4RUNNER 2WD,6,Auto(S5),17,22,19,Semi-Automatic,5,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,TOYOTA,SEQUOIA 2WD,8,Auto(S6),13,18,15,Semi-Automatic,6,"2-Wheel Drive, Rear",10,Gasoline (Regular Unleaded Recommended),MPG,3550,3550
2013,"Volvo Cars of North America, LLC",XC90 FWD,6,Auto(S6),16,23,19,Semi-Automatic,6,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Audi,Q7,6,Auto(S8),16,22,18,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3150,3150
2013,Audi,Q7,6,Auto(S8),19,27,22,Semi-Automatic,8,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,2600,2600
2013,BMW,X5 M,8,Auto(S6),12,17,14,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,4050,4050
2013,BMW,X5 xDrive35d,6,Auto(S6),19,26,22,Semi-Automatic,6,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,2600,2600
2013,BMW,X5 xDrive35i,6,Auto(S8),16,23,19,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3000,3000
2013,BMW,X5 xDrive50i,8,Auto(S8),14,20,16,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3550,3550
2013,BMW,X6 M,8,Auto(S6),12,17,14,Semi-Automatic,6,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,4050,4050
2013,BMW,X6 xDrive35i,6,Auto(S8),16,23,19,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3000,3000
2013,BMW,X6 xDrive50i,8,Auto(S8),14,20,16,Semi-Automatic,8,All Wheel Drive,10,Gasoline (Premium Unleaded Recommended),MPG,3550,3550
2013,Buick,ENCLAVE AWD,6,Auto(A6),16,22,18,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Cadillac,ESCALADE 4WD HYBRID,8,Auto(AV),20,23,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Cadillac,ESCALADE AWD,8,Auto(A6),13,18,15,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,3550,3550
2013,Cadillac,ESCALADE ESV AWD,8,Auto(A6),13,18,14,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,3800,3800
2013,Cadillac,ESCALADE EXT AWD,8,Auto(A6),13,18,14,Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,3800,3800
2013,Cadillac,SRX AWD,6,Auto(S6),16,23,18,Semi-Automatic,6,All Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2950,2950
2013,Chevrolet,K1500 AVALANCHE 4WD,8,Auto(A6),15,21,17,Automatic,6,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,Chevrolet,K1500 SUBURBAN 4WD,8,Auto(A6),15,21,17,Automatic,6,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,Chevrolet,K1500 TAHOE 4WD,8,Auto(A6),15,21,17,Automatic,6,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,3150,3150
2013,Chevrolet,K1500 TAHOE 4WD HYBRID,8,Auto(AV),20,23,21,Continuously Variable,1,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2550,2550
2013,Chevrolet,K2500 SUBURBAN 4WD,8,Auto(A6),10,15,12,Automatic,6,4-Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,4450,4450
2013,Chevrolet,TRAVERSE AWD,6,Auto(A6),16,23,19,Automatic,6,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Dodge,Durango 4WD,6,Auto(A5),16,23,19,Automatic,5,4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,2800,2800
2013,Dodge,Durango 4WD,8,Auto(A6),13,20,15,Automatic,6,4-Wheel Drive,10,Gasoline (Mid Grade Unleaded Recommended),MPG,3650,3650
2013,Ford,EXPEDITION 4WD FFV,8,Auto(A6),13,18,15,Automatic,6,Part-time 4-Wheel Drive,85,Gasoline (Regular Unleaded Recommended),MPG,3550,3550
